2023/12/20 17:14:25 -

--------------------------------------------------------------------
2023/12/20 17:14:25  | ExternalID: -611372478 | ReferenceId: EC-382230200 | OwnerEmail: covilha@era.pt | Attribute value: 'garagem-box' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:16:39  | ExternalID: dmnsxt5843 | ReferenceId: Ref.DEV.00035 | OwnerEmail: geral@dimensaoexata.com | Attribute value: 'Grande Área Verde' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:16:39  | ExternalID: dmnsxt5843 | ReferenceId: Ref.DEV.00035 | OwnerEmail: geral@dimensaoexata.com | Attribute value: 'Madeiras Nobres' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:16:39  | ExternalID: dmnsxt5843 | ReferenceId: Ref.DEV.00035 | OwnerEmail: geral@dimensaoexata.com | Attribute value: 'Vistas Panorâmicas Deslumbrantes' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:16:39  | ExternalID: dmnsxt5791 | ReferenceId: Ref.DEV.00034 | OwnerEmail: geral@dimensaoexata.com | Attribute value: 'Excelente localização' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:16:39  | ExternalID: dmnsxt5706 | ReferenceId: Ref.DEV.00033 | OwnerEmail: geral@dimensaoexata.com | Attribute value: 'Isolamento de Capoto' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:16:39  | ExternalID: dmnsxt5706 | ReferenceId: Ref.DEV.00033 | OwnerEmail: geral@dimensaoexata.com | Attribute value: 'Localização Previligiada' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:16:39  | ExternalID: dmnsxt5681 | ReferenceId: Ref.DEV.00032 | OwnerEmail: geral@dimensaoexata.com | Attribute value: 'Apartamento' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:16:39  | ExternalID: dmnsxt5639 | ReferenceId: Ref.DEV.00031 | OwnerEmail: geral@dimensaoexata.com | Attribute value: 'Electricidade' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:16:39  | ExternalID: dmnsxt5590 | ReferenceId: ReF.DEV.00030 | OwnerEmail: geral@dimensaoexata.com | Attribute value: 'Caixilharia de Qualidade com vidro duplo' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:16:39  | ExternalID: dmnsxt5036 | ReferenceId: Ref.DEV.00021 | OwnerEmail: geral@dimensaoexata.com | Attribute value: 'Churrasqueira/Barbecue' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:16:39  | ExternalID: dmnsxt4827 | ReferenceId: Ref.DEV.00016 | OwnerEmail: geral@dimensaoexata.com | Attribute value: 'Corte de Ténis' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:16:39  | ExternalID: dmnsxt4827 | ReferenceId: Ref.DEV.00016 | OwnerEmail: geral@dimensaoexata.com | Attribute value: 'Guarda Noturno' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:16:39  | ExternalID: dmnsxt4827 | ReferenceId: Ref.DEV.00016 | OwnerEmail: geral@dimensaoexata.com | Attribute value: 'Porta de Segurança' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:16:39  | ExternalID: dmnsxt4827 | ReferenceId: Ref.DEV.00016 | OwnerEmail: geral@dimensaoexata.com | Attribute value: 'Segurança 24 horas por dia' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:16:39  | ExternalID: dmnsxt4787 | ReferenceId: Ref.DEV.00015 | OwnerEmail: geral@dimensaoexata.com | Attribute value: 'Luz' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:16:39  | ExternalID: dmnsxt4787 | ReferenceId: Ref.DEV.00015 | OwnerEmail: geral@dimensaoexata.com | Attribute value: 'Pedras ornamentais' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:16:39  | ExternalID: dmnsxt4787 | ReferenceId: Ref.DEV.00015 | OwnerEmail: geral@dimensaoexata.com | Attribute value: 'Poço de água' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:16:39  | ExternalID: dmnsxt4787 | ReferenceId: Ref.DEV.00015 | OwnerEmail: geral@dimensaoexata.com | Attribute value: 'Ribeiro a confinar com a propriedade' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:16:39  | ExternalID: dmnsxt4772 | ReferenceId: Ref.DEV.00014 | OwnerEmail: geral@dimensaoexata.com | Attribute value: 'Comunicações' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:16:39  | ExternalID: dmnsxt4772 | ReferenceId: Ref.DEV.00014 | OwnerEmail: geral@dimensaoexata.com | Attribute value: 'Perto das praias' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:16:39  | ExternalID: dmnsxt4772 | ReferenceId: Ref.DEV.00014 | OwnerEmail: geral@dimensaoexata.com | Attribute value: 'Perto de Serviços' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:16:39  | ExternalID: dmnsxt4598 | ReferenceId: Ref.DEV.00011 | OwnerEmail: geral@dimensaoexata.com | Attribute value: 'Casa de Banho' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:16:39  | ExternalID: dmnsxt4598 | ReferenceId: Ref.DEV.00011 | OwnerEmail: geral@dimensaoexata.com | Attribute value: 'Monta Cargas' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:16:39  | ExternalID: dmnsxt4277 | ReferenceId: Ref.DEV.00006 | OwnerEmail: geral@dimensaoexata.com | Attribute value: 'Banheira hidromassagem' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:16:39  | ExternalID: dmnsxt4277 | ReferenceId: Ref.DEV.00006 | OwnerEmail: geral@dimensaoexata.com | Attribute value: 'Garrafeira' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:16:39  | ExternalID: dmnsxt4277 | ReferenceId: Ref.DEV.00006 | OwnerEmail: geral@dimensaoexata.com | Attribute value: 'Portão Eléctrico' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:16:39  | ExternalID: dmnsxt4003 | ReferenceId: Ref.DEV.00003 | OwnerEmail: geral@dimensaoexata.com | Attribute value: 'Rega Automática' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:16:51  | ExternalID: elyte11576 | ReferenceId: AP306S | OwnerEmail: geral@elyte.pt | Attribute value: 'Lareira com recuperador' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:16:51  | ExternalID: elyte11181 | ReferenceId: T299A | OwnerEmail: geral@elyte.pt | Attribute value: 'Nao Aplicavel' not possible to map for attr type 'urn:concept:state'.
2023/12/20 17:16:51  | ExternalID: elyte10491 | ReferenceId: AM284B | OwnerEmail: geral@elyte.pt | Attribute value: 'Ar Condicionado - Pré Instal.' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:16:51  | ExternalID: elyte10355 | ReferenceId: M280B | OwnerEmail: geral@elyte.pt | Attribute value: 'Intercomunicador' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:16:51  | ExternalID: elyte9954 | ReferenceId: M273BJ | OwnerEmail: geral@elyte.pt | Attribute value: 'Salamandra' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:16:51  | ExternalID: elyte9484 | ReferenceId: T265FS | OwnerEmail: geral@elyte.pt | Attribute value: 'Não Aplicável' not possible to map for attr type 'urn:concept:state'.
2023/12/20 17:16:51  | ExternalID: elyte9006 | ReferenceId: M254M | OwnerEmail: geral@elyte.pt | Attribute value: 'Aquecimento Central - Pré Instal.' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:16:59  | ExternalID: fwupim4534 | ReferenceId: FW0006/23 | OwnerEmail: geral@followup-imo.com | Attribute value: 'Em Projecto' not possible to map for attr type 'urn:concept:state'.
2023/12/20 17:17:14  | ExternalID: mngpd14833 | ReferenceId: MP0339GAR | OwnerEmail: geral@margemponderada.pt | Attribute value: 'Bons Acessos' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:14  | ExternalID: mngpd14828 | ReferenceId: MP0338M3 | OwnerEmail: geral@margemponderada.pt | Attribute value: 'Água da companhia' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:14  | ExternalID: mngpd14828 | ReferenceId: MP0338M3 | OwnerEmail: geral@margemponderada.pt | Attribute value: 'Boa exposição solar' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:14  | ExternalID: mngpd14828 | ReferenceId: MP0338M3 | OwnerEmail: geral@margemponderada.pt | Attribute value: 'Cozinha Mobilada' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:14  | ExternalID: mngpd14828 | ReferenceId: MP0338M3 | OwnerEmail: geral@margemponderada.pt | Attribute value: 'Escola Primária' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:14  | ExternalID: mngpd14828 | ReferenceId: MP0338M3 | OwnerEmail: geral@margemponderada.pt | Attribute value: 'Garagem' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:14  | ExternalID: mngpd14828 | ReferenceId: MP0338M3 | OwnerEmail: geral@margemponderada.pt | Attribute value: 'Infantário' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:14  | ExternalID: mngpd14828 | ReferenceId: MP0338M3 | OwnerEmail: geral@margemponderada.pt | Attribute value: 'perto de transportes' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:14  | ExternalID: mngpd14828 | ReferenceId: MP0338M3 | OwnerEmail: geral@margemponderada.pt | Attribute value: 'Saneamento' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:14  | ExternalID: mngpd14828 | ReferenceId: MP0338M3 | OwnerEmail: geral@margemponderada.pt | Attribute value: 'varandas' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:14  | ExternalID: mngpd14828 | ReferenceId: MP0338M3 | OwnerEmail: geral@margemponderada.pt | Attribute value: 'zona habitacional' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:14  | ExternalID: mngpd14790 | ReferenceId: MP0339T3 | OwnerEmail: geral@margemponderada.pt | Attribute value: 'escolas e serviços' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:14  | ExternalID: mngpd14790 | ReferenceId: MP0339T3 | OwnerEmail: geral@margemponderada.pt | Attribute value: 'perto de serviços de saúde' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:14  | ExternalID: mngpd14790 | ReferenceId: MP0339T3 | OwnerEmail: geral@margemponderada.pt | Attribute value: 'Perto do centro' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:14  | ExternalID: mngpd14698 | ReferenceId: MP0336T2 | OwnerEmail: geral@margemponderada.pt | Attribute value: 'Igreja' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:14  | ExternalID: mngpd14643 | ReferenceId: MP0334LT29 | OwnerEmail: geral@margemponderada.pt | Attribute value: 'Infraestruturas' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:14  | ExternalID: mngpd14643 | ReferenceId: MP0334LT29 | OwnerEmail: geral@margemponderada.pt | Attribute value: 'Terreno Plano' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:14  | ExternalID: mngpd13767 | ReferenceId: MP0218M4 | OwnerEmail: geral@margemponderada.pt | Attribute value: 'Boa frente' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:14  | ExternalID: mngpd12573 | ReferenceId: MP0299M5 | OwnerEmail: geral@margemponderada.pt | Attribute value: 'Circulação a toda a volta' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:14  | ExternalID: mngpd12573 | ReferenceId: MP0299M5 | OwnerEmail: geral@margemponderada.pt | Attribute value: 'Em Pedra' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:14  | ExternalID: mngpd12573 | ReferenceId: MP0299M5 | OwnerEmail: geral@margemponderada.pt | Attribute value: 'Vedado' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:14  | ExternalID: mngpd11103 | ReferenceId: MP0276T | OwnerEmail: geral@margemponderada.pt | Attribute value: 'Terreno com declive' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:14  | ExternalID: mngpd9912 | ReferenceId: MP0256T | OwnerEmail: geral@margemponderada.pt | Attribute value: 'Vista de cidade' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:14  | ExternalID: mngpd9176 | ReferenceId: MP0236Q | OwnerEmail: geral@margemponderada.pt | Attribute value: 'zona industrial' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:14  | ExternalID: mngpd8063 | ReferenceId: MP0203M3 | OwnerEmail: geral@margemponderada.pt | Attribute value: 'furo artesiano' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:26  | ExternalID: rossimb11892 | ReferenceId: 222-2023 | OwnerEmail: geral@rossioimobiliaria.pt | Attribute value: 'garagem para 2 automóveis' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:26  | ExternalID: rossimb11892 | ReferenceId: 222-2023 | OwnerEmail: geral@rossioimobiliaria.pt | Attribute value: 'Varandas amplas' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:26  | ExternalID: rossimb11845 | ReferenceId: 221-2023 | OwnerEmail: geral@rossioimobiliaria.pt | Attribute value: 'Aspiração central completa' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:26  | ExternalID: rossimb11845 | ReferenceId: 221-2023 | OwnerEmail: geral@rossioimobiliaria.pt | Attribute value: 'bomba de calor 300 lts com pré instalação depainéis solares' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:26  | ExternalID: rossimb11845 | ReferenceId: 221-2023 | OwnerEmail: geral@rossioimobiliaria.pt | Attribute value: 'capoto' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:26  | ExternalID: rossimb11845 | ReferenceId: 221-2023 | OwnerEmail: geral@rossioimobiliaria.pt | Attribute value: 'Iluminação Led' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:26  | ExternalID: rossimb11845 | ReferenceId: 221-2023 | OwnerEmail: geral@rossioimobiliaria.pt | Attribute value: 'Pré-instalação de aquecimento central' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:26  | ExternalID: rossimb11457 | ReferenceId: 213-2023 | OwnerEmail: geral@rossioimobiliaria.pt | Attribute value: 'pré instalação de som ambiente' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:26  | ExternalID: rossimb10918 | ReferenceId: 207-2023 | OwnerEmail: geral@rossioimobiliaria.pt | Attribute value: '2 suíte' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:26  | ExternalID: rossimb10918 | ReferenceId: 207-2023 | OwnerEmail: geral@rossioimobiliaria.pt | Attribute value: '4 casas de banho' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:26  | ExternalID: rossimb10918 | ReferenceId: 207-2023 | OwnerEmail: geral@rossioimobiliaria.pt | Attribute value: 'Anexo com cozinha e churrasqueira' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:26  | ExternalID: rossimb10918 | ReferenceId: 207-2023 | OwnerEmail: geral@rossioimobiliaria.pt | Attribute value: 'Cozinha mobilada e equipada' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:26  | ExternalID: rossimb10918 | ReferenceId: 207-2023 | OwnerEmail: geral@rossioimobiliaria.pt | Attribute value: 'Moradia individual' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:26  | ExternalID: rossimb6860 | ReferenceId: 072-2022 | OwnerEmail: geral@rossioimobiliaria.pt | Attribute value: 'Área útil de 464 m2' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:26  | ExternalID: rossimb6860 | ReferenceId: 072-2022 | OwnerEmail: geral@rossioimobiliaria.pt | Attribute value: 'Entrada para camiões TIR' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:26  | ExternalID: rossimb6860 | ReferenceId: 072-2022 | OwnerEmail: geral@rossioimobiliaria.pt | Attribute value: 'Escritórios' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:26  | ExternalID: rossimb6860 | ReferenceId: 072-2022 | OwnerEmail: geral@rossioimobiliaria.pt | Attribute value: 'Lote de 620 m2' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:26  | ExternalID: rossimb6860 | ReferenceId: 072-2022 | OwnerEmail: geral@rossioimobiliaria.pt | Attribute value: 'Pé direito de 7 metros' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:26  | ExternalID: rossimb6860 | ReferenceId: 072-2022 | OwnerEmail: geral@rossioimobiliaria.pt | Attribute value: 'Receção' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:26  | ExternalID: rossimb6860 | ReferenceId: 072-2022 | OwnerEmail: geral@rossioimobiliaria.pt | Attribute value: 'Vestiários' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:26  | ExternalID: rossimb6854 | ReferenceId: 071-2022 | OwnerEmail: geral@rossioimobiliaria.pt | Attribute value: 'Área útil de 386 m2' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:26  | ExternalID: rossimb6854 | ReferenceId: 071-2022 | OwnerEmail: geral@rossioimobiliaria.pt | Attribute value: 'Logradouro 246 m2' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:26  | ExternalID: rossimb6854 | ReferenceId: 071-2022 | OwnerEmail: geral@rossioimobiliaria.pt | Attribute value: 'Lote de 632 m2' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:26  | ExternalID: rossimb6854 | ReferenceId: 071-2022 | OwnerEmail: geral@rossioimobiliaria.pt | Attribute value: 'Pé direito de 7metros' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:26  | ExternalID: rossimb6290 | ReferenceId: 056-2021 | OwnerEmail: geral@rossioimobiliaria.pt | Attribute value: 'Balneário' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:26  | ExternalID: rossimb6290 | ReferenceId: 056-2021 | OwnerEmail: geral@rossioimobiliaria.pt | Attribute value: 'Blackout elétrico (zona privativa)' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:26  | ExternalID: rossimb6290 | ReferenceId: 056-2021 | OwnerEmail: geral@rossioimobiliaria.pt | Attribute value: 'Bomba de calor AQS' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:26  | ExternalID: rossimb6290 | ReferenceId: 056-2021 | OwnerEmail: geral@rossioimobiliaria.pt | Attribute value: 'Campo de jogos' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:26  | ExternalID: rossimb6290 | ReferenceId: 056-2021 | OwnerEmail: geral@rossioimobiliaria.pt | Attribute value: 'Churrasqueira individual' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:26  | ExternalID: rossimb6290 | ReferenceId: 056-2021 | OwnerEmail: geral@rossioimobiliaria.pt | Attribute value: 'Garagem fechada' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:26  | ExternalID: rossimb6290 | ReferenceId: 056-2021 | OwnerEmail: geral@rossioimobiliaria.pt | Attribute value: 'Isolamento térmico e acústico' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:26  | ExternalID: rossimb6290 | ReferenceId: 056-2021 | OwnerEmail: geral@rossioimobiliaria.pt | Attribute value: 'Piscina exterior' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:26  | ExternalID: rossimb6290 | ReferenceId: 056-2021 | OwnerEmail: geral@rossioimobiliaria.pt | Attribute value: 'Piscina interior' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:26  | ExternalID: rossimb6290 | ReferenceId: 056-2021 | OwnerEmail: geral@rossioimobiliaria.pt | Attribute value: 'Porta segurança entrada' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:26  | ExternalID: rossimb6290 | ReferenceId: 056-2021 | OwnerEmail: geral@rossioimobiliaria.pt | Attribute value: 'Suite com closet' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:26  | ExternalID: rossimb6012 | ReferenceId: 046-2021 | OwnerEmail: geral@rossioimobiliaria.pt | Attribute value: 'Caixilharia em alumínio lacado com rutura térmica ou em madeira' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:26  | ExternalID: rossimb6012 | ReferenceId: 046-2021 | OwnerEmail: geral@rossioimobiliaria.pt | Attribute value: 'Carpintaria branca' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:26  | ExternalID: rossimb6012 | ReferenceId: 046-2021 | OwnerEmail: geral@rossioimobiliaria.pt | Attribute value: 'Loiças suspensas nas casas de banho' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:26  | ExternalID: rossimb6012 | ReferenceId: 046-2021 | OwnerEmail: geral@rossioimobiliaria.pt | Attribute value: 'Pavimento flutuante' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:26  | ExternalID: rossimb6012 | ReferenceId: 046-2021 | OwnerEmail: geral@rossioimobiliaria.pt | Attribute value: 'Porta de entrada de segurança' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:26  | ExternalID: rossimb6012 | ReferenceId: 046-2021 | OwnerEmail: geral@rossioimobiliaria.pt | Attribute value: 'Sancas para cortinados' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:26  | ExternalID: rossimb6012 | ReferenceId: 046-2021 | OwnerEmail: geral@rossioimobiliaria.pt | Attribute value: 'Tetos falsos' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:26  | ExternalID: rossimb6012 | ReferenceId: 046-2021 | OwnerEmail: geral@rossioimobiliaria.pt | Attribute value: 'Videoporteiro' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:26  | ExternalID: rossimb5976 | ReferenceId: 045-2021 | OwnerEmail: geral@rossioimobiliaria.pt | Attribute value: 'Escadas interiores em madeira' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:26  | ExternalID: rossimb5581 | ReferenceId: 034-2021 | OwnerEmail: geral@rossioimobiliaria.pt | Attribute value: '3000 m² de área útil' not possible to map for attr type 'urn:concept:characteristics'.
2023/12/20 17:17:26  | ExternalID: rossimb5581 | ReferenceId: 034-2021 | OwnerEmail: geral@rossioimobiliaria.pt | Attribute value: 'Acesso a camiões TIR' not possible to map for attr type 'urn:concept:characteristics'.
